bid px,bid size,bid size cumulative,bid sum,bid sum cumulative,exchange,time
4,17558.0,0.022,0.5157,386.276,9056.9829,FTX,2020-11-17 22:58:05
5,17557.5,12.1271,12.6428,212921.55825,221978.54115,FTX,2020-11-17 22:58:05
6,17557.0,0.0072,12.65,126.4104,222104.95155,FTX,2020-11-17 22:58:05
7,17556.5,0.19,12.84,3335.735,225440.68655,FTX,2020-11-17 22:58:05
8,17556.0,0.0593,12.8993,1041.0708,226481.75735,FTX,2020-11-17 22:58:05
9,17555.5,0.671,13.5703,11779.7405,238261.49785,FTX,2020-11-17 22:58:05
10,17555.0,77.5896,164.3912,1362085.428,2886220.1606,FTXUS,2020-11-17 22:58:05
11,17554.5,0.445,14.0153,7811.7525,246073.25035,FTX,2020-11-17 22:58:05
12,17554.0,0.1484,14.1637,2605.0136,248678.26395,FTX,2020-11-17 22:58:05
13,17553.5,0.9782,15.1419,17170.8337,265849.09765,FTX,2020-11-17 22:58:05
14,17553.0,0.0891,15.231,1563.9723,267413.06995,FTX,2020-11-17 22:58:05
15,17552.0,0.0097,15.2407,170.2544,267583.32435,FTX,2020-11-17 22:58:05
16,17551.5,0.8901,16.1308,15622.59015,283205.9145,FTX,2020-11-17 22:58:05
17,17550.0,0.3266,16.4574,5731.83,288937.7445,FTX,2020-11-17 22:58:05
18,17549.5,0.0001,16.4575,1.75495,288939.49945,FTX,2020-11-17 22:58:05
19,17549.0,95.7813,260.1725,1680866.0337,4567086.1943,FTXUS,2020-11-17 22:58:05
0,17564.0,0.0671,0.0671,1178.5444,1178.5444,FTX,2020-11-17 22:58:06
1,17562.5,0.4266,0.4937,7492.1625,8670.7069,FTX,2020-11-17 22:58:06
2,17558.0,0.022,0.5157,386.276,9056.9829,FTX,2020-11-17 22:58:06
3,17557.5,12.1271,12.6428,212921.55825,221978.54115,FTX,2020-11-17 22:58:06
4,17557.0,0.0072,12.65,126.4104,222104.95155,FTX,2020-11-17 22:58:06
5,17556.5,0.19,12.84,3335.735,225440.68655,FTX,2020-11-17 22:58:06
6,17556.0,0.0593,12.8993,1041.0708,226481.75735,FTX,2020-11-17 22:58:06
7,17555.5,0.671,13.5703,11779.7405,238261.49785,FTX,2020-11-17 22:58:06
8,17555.0,77.5896,77.5896,1362085.428,1362085.428,FTXUS,2020-11-17 22:58:06
9,17554.5,0.445,14.0153,7811.7525,246073.25035,FTX,2020-11-17 22:58:06
10,17554.0,0.1484,14.1637,2605.0136,248678.26395,FTX,2020-11-17 22:58:06
11,17553.5,0.9782,15.1419,17170.8337,265849.09765,FTX,2020-11-17 22:58:06
12,17553.0,0.0891,15.231,1563.9723,267413.06995,FTX,2020-11-17 22:58:06
13,17552.0,0.0097,15.2407,170.2544,267583.32435,FTX,2020-11-17 22:58:06
14,17551.5,0.8901,16.1308,15622.59015,283205.9145,FTX,2020-11-17 22:58:06
15,17550.0,0.3266,16.4574,5731.83,288937.7445,FTX,2020-11-17 22:58:06
16,17549.5,0.0001,16.4575,1.75495,288939.49945,FTX,2020-11-17 22:58:06
17,17549.0,95.7813,173.3709,1680866.0337,3042951.4617,FTXUS,2020-11-17 22:58:06
18,17547.5,0.0097,16.4672,170.21075,289109.7102,FTX,2020-11-17 22:58:06
19,17547.0,0.923,17.3902,16195.881,305305.5912,FTX,2020-11-17 22:58:06
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:10
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:10
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:10
3,17558.0,55.2223,69.6493,969593.1434,1222981.7579,FTXUS,2020-11-17 22:58:10
4,17558.0,0.022,0.523,386.276,9185.2001,FTX,2020-11-17 22:58:10
5,17557.5,12.1271,12.6501,212921.55825,222106.75835,FTX,2020-11-17 22:58:10
6,17557.0,0.0072,12.6573,126.4104,222233.16875,FTX,2020-11-17 22:58:10
7,17556.5,0.19,12.8473,3335.735,225568.90375,FTX,2020-11-17 22:58:10
8,17556.0,0.0593,12.9066,1041.0708,226609.97455,FTX,2020-11-17 22:58:10
9,17555.5,1.116,14.0226,19591.938,246201.91255,FTX,2020-11-17 22:58:10
10,17555.0,77.5896,147.2389,1362085.428,2585067.1859,FTXUS,2020-11-17 22:58:10
11,17554.0,0.1484,14.171,2605.0136,248806.92615,FTX,2020-11-17 22:58:10
12,17553.5,0.9782,15.1492,17170.8337,265977.75985,FTX,2020-11-17 22:58:10
13,17553.0,0.0891,15.2383,1563.9723,267541.73215,FTX,2020-11-17 22:58:10
14,17552.5,0.8901,16.1284,15623.48025,283165.2124,FTX,2020-11-17 22:58:10
15,17551.5,0.0097,16.1381,170.24955,283335.46195,FTX,2020-11-17 22:58:10
16,17551.0,0.3266,16.4647,5732.1566,289067.61855,FTX,2020-11-17 22:58:10
17,17549.0,95.7813,243.0202,1680866.0337,4265933.2196,FTXUS,2020-11-17 22:58:10
18,17547.5,0.0097,16.4744,170.21075,289237.8293,FTX,2020-11-17 22:58:10
19,17547.0,0.923,17.3974,16195.881,305433.7103,FTX,2020-11-17 22:58:10
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:10
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:10
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:10
3,17561.0,0.022,0.523,386.342,9185.2661,FTX,2020-11-17 22:58:10
4,17560.5,0.1214,0.6444,2131.8447,11317.1108,FTX,2020-11-17 22:58:10
5,17558.0,55.2223,69.6493,969593.1434,1222981.7579,FTXUS,2020-11-17 22:58:10
6,17557.5,12.1271,12.7715,212921.55825,224238.66905,FTX,2020-11-17 22:58:10
7,17557.0,0.8531,13.6246,14977.8767,239216.54575,FTX,2020-11-17 22:58:10
8,17556.5,0.1072,13.7318,1882.0568,241098.60255,FTX,2020-11-17 22:58:10
9,17556.0,0.0593,13.7911,1041.0708,242139.67335,FTX,2020-11-17 22:58:10
10,17555.5,1.116,14.9071,19591.938,261731.61135,FTX,2020-11-17 22:58:10
11,17555.0,77.5896,147.2389,1362085.428,2585067.1859,FTXUS,2020-11-17 22:58:10
12,17555.0,0.1187,15.0258,2083.7785,263815.38985,FTX,2020-11-17 22:58:10
13,17554.0,0.0297,15.0555,521.3538,264336.74365,FTX,2020-11-17 22:58:10
14,17553.5,0.125,15.1805,2194.1875,266530.93115,FTX,2020-11-17 22:58:10
15,17553.0,0.0891,15.2696,1563.9723,268094.90345,FTX,2020-11-17 22:58:10
16,17552.5,0.8901,16.1597,15623.48025,283718.3837,FTX,2020-11-17 22:58:10
17,17551.5,0.0097,16.1694,170.24955,283888.63325,FTX,2020-11-17 22:58:10
18,17551.0,0.3266,16.496,5732.1566,289620.78985,FTX,2020-11-17 22:58:10
19,17549.0,95.7813,243.0202,1680866.0337,4265933.2196,FTXUS,2020-11-17 22:58:10
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:16
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:16
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:16
3,17561.0,0.022,0.523,386.342,9185.2661,FTX,2020-11-17 22:58:16
4,17560.5,0.1214,0.6444,2131.8447,11317.1108,FTX,2020-11-17 22:58:16
5,17559.5,11.6628,12.3072,204792.9366,216110.0474,FTX,2020-11-17 22:58:16
6,17558.0,55.2223,69.6493,969593.1434,1222981.7579,FTXUS,2020-11-17 22:58:16
7,17557.0,0.8603,13.1675,15104.2871,231214.3345,FTX,2020-11-17 22:58:16
8,17556.5,0.1594,13.3269,2798.5061,234012.8406,FTX,2020-11-17 22:58:16
9,17555.5,1.116,14.4429,19591.938,253604.7786,FTX,2020-11-17 22:58:16
10,17555.0,77.5896,147.2389,1362085.428,2585067.1859,FTXUS,2020-11-17 22:58:16
11,17555.0,0.1187,14.5616,2083.7785,255688.5571,FTX,2020-11-17 22:58:16
12,17554.0,0.0297,14.5913,521.3538,256209.9109,FTX,2020-11-17 22:58:16
13,17553.5,0.125,14.7163,2194.1875,258404.0984,FTX,2020-11-17 22:58:16
14,17553.0,0.0891,14.8054,1563.9723,259968.0707,FTX,2020-11-17 22:58:16
15,17552.5,0.8901,15.6955,15623.48025,275591.55095,FTX,2020-11-17 22:58:16
16,17551.5,0.0097,15.7052,170.24955,275761.8005,FTX,2020-11-17 22:58:16
17,17551.0,0.3266,16.0318,5732.1566,281493.9571,FTX,2020-11-17 22:58:16
18,17549.0,95.7813,243.0202,1680866.0337,4265933.2196,FTXUS,2020-11-17 22:58:16
19,17547.5,0.0097,16.0415,170.21075,281664.16785,FTX,2020-11-17 22:58:16
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:21
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:21
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:21
3,17561.0,0.022,0.523,386.342,9185.2661,FTX,2020-11-17 22:58:21
4,17560.5,0.1214,0.6444,2131.8447,11317.1108,FTX,2020-11-17 22:58:21
5,17559.5,11.6628,12.3072,204792.9366,216110.0474,FTX,2020-11-17 22:58:21
6,17559.0,0.7535,15.1805,13230.7065,266619.321,FTXUS,2020-11-17 22:58:21
7,17558.0,55.2223,70.4028,969593.1434,1236212.4644,FTXUS,2020-11-17 22:58:21
8,17557.0,0.8603,13.1675,15104.2871,231214.3345,FTX,2020-11-17 22:58:21
9,17556.5,0.1594,13.3269,2798.5061,234012.8406,FTX,2020-11-17 22:58:21
10,17556.0,0.1187,13.4456,2083.8972,236096.7378,FTX,2020-11-17 22:58:21
11,17555.5,1.116,14.5616,19591.938,255688.6758,FTX,2020-11-17 22:58:21
12,17555.0,76.5101,146.9129,1343134.8055,2579347.2699,FTXUS,2020-11-17 22:58:21
13,17554.0,0.0297,14.5913,521.3538,256210.0296,FTX,2020-11-17 22:58:21
14,17553.5,0.125,14.7163,2194.1875,258404.2171,FTX,2020-11-17 22:58:21
15,17553.0,0.0891,14.8054,1563.9723,259968.1894,FTX,2020-11-17 22:58:21
16,17552.5,0.8901,15.6955,15623.48025,275591.66965,FTX,2020-11-17 22:58:21
17,17551.5,0.0097,15.7052,170.24955,275761.9192,FTX,2020-11-17 22:58:21
18,17551.0,0.3266,16.0318,5732.1566,281494.0758,FTX,2020-11-17 22:58:21
19,17549.0,95.7813,242.6942,1680866.0337,4260213.3036,FTXUS,2020-11-17 22:58:21
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:26
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:26
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:26
3,17561.0,0.022,0.523,386.342,9185.2661,FTX,2020-11-17 22:58:26
4,17560.5,0.1214,0.6444,2131.8447,11317.1108,FTX,2020-11-17 22:58:26
5,17559.5,11.6628,12.3072,204792.9366,216110.0474,FTX,2020-11-17 22:58:26
6,17559.0,0.7535,15.1805,13230.7065,266619.321,FTXUS,2020-11-17 22:58:26
7,17558.0,55.2223,70.4028,969593.1434,1236212.4644,FTXUS,2020-11-17 22:58:26
8,17557.0,0.8603,13.1675,15104.2871,231214.3345,FTX,2020-11-17 22:58:26
9,17556.5,0.1594,13.3269,2798.5061,234012.8406,FTX,2020-11-17 22:58:26
10,17556.0,0.1187,13.4456,2083.8972,236096.7378,FTX,2020-11-17 22:58:26
11,17555.5,1.116,14.5616,19591.938,255688.6758,FTX,2020-11-17 22:58:26
12,17555.0,76.5101,146.9129,1343134.8055,2579347.2699,FTXUS,2020-11-17 22:58:26
13,17554.0,0.0297,14.5913,521.3538,256210.0296,FTX,2020-11-17 22:58:26
14,17553.5,0.125,14.7163,2194.1875,258404.2171,FTX,2020-11-17 22:58:26
15,17553.0,0.0891,14.8054,1563.9723,259968.1894,FTX,2020-11-17 22:58:26
16,17552.5,0.8901,15.6955,15623.48025,275591.66965,FTX,2020-11-17 22:58:26
17,17551.5,0.0097,15.7052,170.24955,275761.9192,FTX,2020-11-17 22:58:26
18,17551.0,0.3266,16.0318,5732.1566,281494.0758,FTX,2020-11-17 22:58:26
19,17549.0,95.7813,242.6942,1680866.0337,4260213.3036,FTXUS,2020-11-17 22:58:26
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:30
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:30
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:30
3,17561.0,0.022,0.523,386.342,9185.2661,FTX,2020-11-17 22:58:30
4,17560.5,0.1214,0.6444,2131.8447,11317.1108,FTX,2020-11-17 22:58:30
5,17559.5,11.6628,12.3072,204792.9366,216110.0474,FTX,2020-11-17 22:58:30
6,17559.0,0.7535,15.1805,13230.7065,266619.321,FTXUS,2020-11-17 22:58:30
7,17558.0,55.2223,70.4028,969593.1434,1236212.4644,FTXUS,2020-11-17 22:58:30
8,17557.0,0.8603,13.1675,15104.2871,231214.3345,FTX,2020-11-17 22:58:30
9,17556.5,0.1594,13.3269,2798.5061,234012.8406,FTX,2020-11-17 22:58:30
10,17556.0,0.1187,13.4456,2083.8972,236096.7378,FTX,2020-11-17 22:58:30
11,17555.5,1.116,14.5616,19591.938,255688.6758,FTX,2020-11-17 22:58:30
12,17555.0,76.5101,146.9129,1343134.8055,2579347.2699,FTXUS,2020-11-17 22:58:30
13,17554.0,0.0297,14.5913,521.3538,256210.0296,FTX,2020-11-17 22:58:30
14,17553.5,0.125,14.7163,2194.1875,258404.2171,FTX,2020-11-17 22:58:30
15,17553.0,0.0891,14.8054,1563.9723,259968.1894,FTX,2020-11-17 22:58:30
16,17552.5,0.8901,15.6955,15623.48025,275591.66965,FTX,2020-11-17 22:58:30
17,17551.5,0.0097,15.7052,170.24955,275761.9192,FTX,2020-11-17 22:58:30
18,17551.0,0.3266,16.0318,5732.1566,281494.0758,FTX,2020-11-17 22:58:30
19,17549.0,95.7813,242.6942,1680866.0337,4260213.3036,FTXUS,2020-11-17 22:58:30
0,17564.0,0.0744,0.0744,1306.7616,1306.7616,FTX,2020-11-17 22:58:30
1,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:30
2,17562.5,0.4266,0.501,7492.1625,8798.9241,FTX,2020-11-17 22:58:30
3,17561.0,0.022,0.523,386.342,9185.2661,FTX,2020-11-17 22:58:30
4,17560.5,0.2214,0.7444,3887.8947,13073.1608,FTX,2020-11-17 22:58:30
5,17559.5,11.6628,12.4072,204792.9366,217866.0974,FTX,2020-11-17 22:58:30
6,17559.0,0.7535,15.1805,13230.7065,266619.321,FTXUS,2020-11-17 22:58:30
7,17558.0,55.2223,70.4028,969593.1434,1236212.4644,FTXUS,2020-11-17 22:58:30
8,17557.0,0.8603,13.2675,15104.2871,232970.3845,FTX,2020-11-17 22:58:30
9,17556.5,0.1781,13.4456,3126.81265,236097.19715,FTX,2020-11-17 22:58:30
10,17555.5,1.116,14.5616,19591.938,255689.13515,FTX,2020-11-17 22:58:30
11,17555.0,76.5101,146.9129,1343134.8055,2579347.2699,FTXUS,2020-11-17 22:58:30
12,17554.0,0.0297,14.5913,521.3538,256210.48895,FTX,2020-11-17 22:58:30
13,17553.5,0.125,14.7163,2194.1875,258404.67645,FTX,2020-11-17 22:58:30
14,17553.0,0.0891,14.8054,1563.9723,259968.64875,FTX,2020-11-17 22:58:30
15,17552.5,0.8901,15.6955,15623.48025,275592.129,FTX,2020-11-17 22:58:30
16,17551.5,0.0097,15.7052,170.24955,275762.37855,FTX,2020-11-17 22:58:30
17,17551.0,0.3266,16.0318,5732.1566,281494.53515,FTX,2020-11-17 22:58:30
18,17549.0,95.7813,242.6942,1680866.0337,4260213.3036,FTXUS,2020-11-17 22:58:30
19,17547.5,0.0097,16.0415,170.21075,281664.7459,FTX,2020-11-17 22:58:30
0,17569.5,13.836,13.836,243091.602,243091.602,FTX,2020-11-17 22:58:36
1,17569.0,0.1422,13.9782,2498.3118,245589.9138,FTX,2020-11-17 22:58:36
2,17568.0,0.4265,14.4047,7492.752,253082.6658,FTX,2020-11-17 22:58:36
3,17566.0,0.022,14.4267,386.452,253469.1178,FTX,2020-11-17 22:58:36
4,17565.5,0.777,15.2037,13648.3935,267117.5113,FTX,2020-11-17 22:58:36
5,17564.0,0.0073,15.211,128.2172,267245.7285,FTX,2020-11-17 22:58:36
6,17563.5,14.427,14.427,253388.6145,253388.6145,FTXUS,2020-11-17 22:58:36
7,17560.5,0.2214,15.4324,3887.8947,271133.6232,FTX,2020-11-17 22:58:36
8,17559.5,11.6628,27.0952,204792.9366,475926.5598,FTX,2020-11-17 22:58:36
9,17559.0,0.7535,15.1805,13230.7065,266619.321,FTXUS,2020-11-17 22:58:36
10,17558.0,55.2223,70.4028,969593.1434,1236212.4644,FTXUS,2020-11-17 22:58:36
11,17557.5,0.0593,27.1545,1041.15975,476967.71955,FTX,2020-11-17 22:58:36
12,17557.0,0.8631,28.0176,15153.4467,492121.16625,FTX,2020-11-17 22:58:36
13,17556.5,0.1187,28.1363,2083.95655,494205.1228,FTX,2020-11-17 22:58:36
14,17556.0,0.0072,28.1435,126.4032,494331.526,FTX,2020-11-17 22:58:36
15,17555.5,0.671,28.8145,11779.7405,506111.2665,FTX,2020-11-17 22:58:36
16,17555.0,76.5101,146.9129,1343134.8055,2579347.2699,FTXUS,2020-11-17 22:58:36
17,17555.0,0.0297,28.8442,521.3835,506632.65,FTX,2020-11-17 22:58:36
18,17554.0,0.0891,28.9333,1564.0614,508196.7114,FTX,2020-11-17 22:58:36
19,17553.5,0.125,29.0583,2194.1875,510390.8989,FTX,2020-11-17 22:58:36
0,17574.0,0.0219,0.0219,384.8706,384.8706,FTX,2020-11-17 22:58:41
1,17573.5,13.7013,13.7232,240779.79555,241164.66615,FTX,2020-11-17 22:58:41
2,17573.0,0.846,14.5692,14866.758,256031.42415,FTX,2020-11-17 22:58:41
3,17572.0,0.4264,14.9956,7492.7008,263524.12495,FTX,2020-11-17 22:58:41
4,17569.5,0.1,15.0956,1756.95,265281.07495,FTX,2020-11-17 22:58:41
5,17569.0,0.1304,15.226,2290.9976,267572.07255,FTX,2020-11-17 22:58:41
6,17567.0,16.8348,16.8348,295736.9316,295736.9316,FTXUS,2020-11-17 22:58:41
7,17567.0,0.01,15.236,175.67,267747.74255,FTX,2020-11-17 22:58:41
8,17566.0,0.125,15.361,2195.75,269943.49255,FTX,2020-11-17 22:58:41
9,17565.5,0.777,16.138,13648.3935,283591.88605,FTX,2020-11-17 22:58:41
10,17564.0,0.0073,16.1453,128.2172,283720.10325,FTX,2020-11-17 22:58:41
11,17563.0,0.8858,17.7206,15557.3054,311294.237,FTXUS,2020-11-17 22:58:41
12,17563.0,0.0072,16.1525,126.4536,283846.55685,FTX,2020-11-17 22:58:41
13,17562.5,9.1595,25.312,160863.71875,444710.2756,FTX,2020-11-17 22:58:41
14,17562.0,0.4449,25.7569,7813.3338,452523.6094,FTX,2020-11-17 22:58:41
15,17561.5,0.0593,25.8162,1041.39695,453565.00635,FTX,2020-11-17 22:58:41
16,17561.0,0.8529,26.6691,14977.7769,468542.78325,FTX,2020-11-17 22:58:41
17,17560.5,0.8898,27.5589,15625.3329,484168.11615,FTX,2020-11-17 22:58:41
18,17559.0,0.089,27.6479,1562.751,485730.86715,FTX,2020-11-17 22:58:41
19,17558.5,0.0394,27.6873,691.8049,486422.67205,FTX,2020-11-17 22:58:41
0,17574.0,0.0219,0.0219,384.8706,384.8706,FTX,2020-11-17 22:58:41
1,17573.5,13.7013,13.7232,240779.79555,241164.66615,FTX,2020-11-17 22:58:41
2,17573.0,0.846,14.5692,14866.758,256031.42415,FTX,2020-11-17 22:58:41
3,17572.0,0.4264,14.9956,7492.7008,263524.12495,FTX,2020-11-17 22:58:41
4,17572.0,12.4407,12.4407,218607.9804,218607.9804,FTXUS,2020-11-17 22:58:41
5,17569.5,0.1,15.0956,1756.95,265281.07495,FTX,2020-11-17 22:58:41
6,17569.0,0.1304,15.226,2290.9976,267572.07255,FTX,2020-11-17 22:58:41
7,17567.0,0.01,15.236,175.67,267747.74255,FTX,2020-11-17 22:58:41
8,17567.0,17.8769,30.3176,314043.5023,532651.4827,FTXUS,2020-11-17 22:58:41
9,17566.0,0.125,15.361,2195.75,269943.49255,FTX,2020-11-17 22:58:41
10,17565.5,0.777,16.138,13648.3935,283591.88605,FTX,2020-11-17 22:58:41
11,17564.0,0.0073,16.1453,128.2172,283720.10325,FTX,2020-11-17 22:58:41
12,17563.0,0.0072,16.1525,126.4536,283846.55685,FTX,2020-11-17 22:58:41
13,17562.5,9.1595,25.312,160863.71875,444710.2756,FTX,2020-11-17 22:58:41
14,17562.0,0.4449,25.7569,7813.3338,452523.6094,FTX,2020-11-17 22:58:41
15,17561.5,0.0593,25.8162,1041.39695,453565.00635,FTX,2020-11-17 22:58:41
16,17561.0,0.8529,26.6691,14977.7769,468542.78325,FTX,2020-11-17 22:58:41
17,17560.5,0.8898,27.5589,15625.3329,484168.11615,FTX,2020-11-17 22:58:41
18,17559.0,0.089,27.6479,1562.751,485730.86715,FTX,2020-11-17 22:58:41
19,17558.5,0.0394,27.6873,691.8049,486422.67205,FTX,2020-11-17 22:58:41
0,17576.0,0.0219,0.0219,384.9144,384.9144,FTX,2020-11-17 22:58:45
1,17575.5,16.1421,16.164,283705.47855,284090.39295,FTX,2020-11-17 22:58:45
2,17574.5,0.1421,16.3061,2497.33645,286587.7294,FTX,2020-11-17 22:58:45
3,17573.0,0.846,17.1521,14866.758,301454.4874,FTX,2020-11-17 22:58:45
4,17572.0,12.4407,12.4407,218607.9804,218607.9804,FTXUS,2020-11-17 22:58:45
5,17572.0,0.4264,17.5785,7492.7008,308947.1882,FTX,2020-11-17 22:58:45
6,17571.0,1.0719,13.5126,18834.3549,237442.3353,FTXUS,2020-11-17 22:58:45
7,17569.5,0.1,17.6785,1756.95,310704.1382,FTX,2020-11-17 22:58:45
8,17569.0,13.4544,31.1329,236380.3536,547084.4918,FTX,2020-11-17 22:58:45
9,17566.5,0.4448,31.5777,7813.5792,554898.071,FTX,2020-11-17 22:58:45
10,17566.0,0.125,31.7027,2195.75,557093.821,FTX,2020-11-17 22:58:45
11,17565.5,0.777,32.4797,13648.3935,570742.2145,FTX,2020-11-17 22:58:45
12,17564.5,0.0593,32.539,1041.57485,571783.78935,FTX,2020-11-17 22:58:45
13,17564.0,0.897,33.436,15754.908,587538.69735,FTX,2020-11-17 22:58:45
14,17563.0,0.0072,33.4432,126.4536,587665.15095,FTX,2020-11-17 22:58:45
15,17562.5,0.1187,33.5619,2084.66875,589749.8197,FTX,2020-11-17 22:58:45
16,17561.0,0.8529,34.4148,14977.7769,604727.5966,FTX,2020-11-17 22:58:45
17,17558.5,0.0097,34.4245,170.31745,604897.91405,FTX,2020-11-17 22:58:45
18,17558.0,55.2223,68.7349,969593.1434,1207035.4787,FTXUS,2020-11-17 22:58:45
19,17557.5,0.3264,34.7509,5730.768,610628.68205,FTX,2020-11-17 22:58:45
0,17576.0,0.0219,0.0219,384.9144,384.9144,FTX,2020-11-17 22:58:45
1,17575.5,16.1421,16.164,283705.47855,284090.39295,FTX,2020-11-17 22:58:45
2,17574.5,0.1421,16.3061,2497.33645,286587.7294,FTX,2020-11-17 22:58:45
3,17574.0,17.4294,17.4294,306304.2756,306304.2756,FTXUS,2020-11-17 22:58:45
4,17573.0,0.846,17.1521,14866.758,301454.4874,FTX,2020-11-17 22:58:45
5,17572.0,0.4264,17.5785,7492.7008,308947.1882,FTX,2020-11-17 22:58:45
6,17571.0,1.0719,18.5013,18834.3549,325138.6305,FTXUS,2020-11-17 22:58:45
7,17569.5,0.1,17.6785,1756.95,310704.1382,FTX,2020-11-17 22:58:45
8,17569.0,13.4544,31.1329,236380.3536,547084.4918,FTX,2020-11-17 22:58:45
9,17566.5,0.4448,31.5777,7813.5792,554898.071,FTX,2020-11-17 22:58:45
10,17566.0,0.125,31.7027,2195.75,557093.821,FTX,2020-11-17 22:58:45
11,17565.5,0.777,32.4797,13648.3935,570742.2145,FTX,2020-11-17 22:58:45
12,17564.5,0.0593,32.539,1041.57485,571783.78935,FTX,2020-11-17 22:58:45
13,17564.0,0.897,33.436,15754.908,587538.69735,FTX,2020-11-17 22:58:45
14,17563.0,0.0072,33.4432,126.4536,587665.15095,FTX,2020-11-17 22:58:45
15,17562.5,0.1187,33.5619,2084.66875,589749.8197,FTX,2020-11-17 22:58:45
16,17561.0,0.8529,34.4148,14977.7769,604727.5966,FTX,2020-11-17 22:58:45
17,17558.5,0.0097,34.4245,170.31745,604897.91405,FTX,2020-11-17 22:58:45
18,17558.0,55.2223,73.7236,969593.1434,1294731.7739,FTXUS,2020-11-17 22:58:45
19,17557.5,0.3264,34.7509,5730.768,610628.68205,FTX,2020-11-17 22:58:45
0,17576.0,0.0219,0.0219,384.9144,384.9144,FTX,2020-11-17 22:58:46
1,17575.5,16.5683,16.5902,291196.15665,291581.07105,FTX,2020-11-17 22:58:46
2,17574.5,0.1421,16.7323,2497.33645,294078.4075,FTX,2020-11-17 22:58:46
3,17574.0,17.4294,17.4294,306304.2756,306304.2756,FTXUS,2020-11-17 22:58:46
4,17573.0,1.0106,17.7429,17759.2738,311837.6813,FTX,2020-11-17 22:58:46
5,17571.0,1.0719,18.5013,18834.3549,325138.6305,FTXUS,2020-11-17 22:58:46
6,17569.5,0.1,17.8429,1756.95,313594.6313,FTX,2020-11-17 22:58:46
7,17569.0,13.314,31.1569,233913.666,547508.2973,FTX,2020-11-17 22:58:46
8,17568.0,0.0593,31.2162,1041.7824,548550.0797,FTX,2020-11-17 22:58:46
9,17566.0,1.0145,32.2307,17820.707,566370.7867,FTX,2020-11-17 22:58:46
10,17565.5,0.777,33.0077,13648.3935,580019.1802,FTX,2020-11-17 22:58:46
11,17564.0,0.0073,33.015,128.2172,580147.3974,FTX,2020-11-17 22:58:46
12,17563.0,0.0072,33.0222,126.4536,580273.851,FTX,2020-11-17 22:58:46
13,17562.5,0.2373,33.2595,4167.58125,584441.43225,FTX,2020-11-17 22:58:46
14,17561.0,0.8529,34.1124,14977.7769,599419.20915,FTX,2020-11-17 22:58:46
15,17560.5,0.3263,34.4387,5729.99115,605149.2003,FTX,2020-11-17 22:58:46
16,17558.0,55.2223,73.7236,969593.1434,1294731.7739,FTXUS,2020-11-17 22:58:46
17,17556.0,0.0097,34.4484,170.2932,605319.4935,FTX,2020-11-17 22:58:46
18,17555.5,0.671,35.1194,11779.7405,617099.234,FTX,2020-11-17 22:58:46
19,17555.0,76.5101,150.2337,1343134.8055,2637866.5794,FTXUS,2020-11-17 22:58:46
0,17576.5,17.4338,17.4338,306425.1857,306425.1857,FTXUS,2020-11-17 22:58:51
1,17576.0,0.0219,0.0219,384.9144,384.9144,FTX,2020-11-17 22:58:51
2,17575.5,16.5683,16.5902,291196.15665,291581.07105,FTX,2020-11-17 22:58:51
3,17574.0,17.4294,34.8632,306304.2756,612729.4613,FTXUS,2020-11-17 22:58:51
4,17573.5,0.1,16.6902,1757.35,293338.42105,FTX,2020-11-17 22:58:51
5,17573.0,1.0106,17.7008,17759.2738,311097.69485,FTX,2020-11-17 22:58:51
6,17571.5,9.3742,27.075,164718.7553,475816.45015,FTX,2020-11-17 22:58:51
7,17571.0,1.0719,35.9351,18834.3549,631563.8162,FTXUS,2020-11-17 22:58:51
8,17570.5,69.4111,105.3462,1219587.73255,1851151.54875,FTXUS,2020-11-17 22:58:51
