ask px,ask size,ask size cumulative,ask sum,ask sum cumulative,exchange,time
15,17577.0,0.3266,12.9398,5740.6482,227351.0948,FTX,2020-11-17 22:48:35
16,17578.0,0.8533,13.7931,14999.3074,242350.4022,FTX,2020-11-17 22:48:35
17,17578.5,98.7555,168.5556,1735973.55675,2962402.96665,FTXUS,2020-11-17 22:48:35
18,17578.5,0.01,13.8031,175.785,242526.1872,FTX,2020-11-17 22:48:35
19,17581.5,0.1,13.9031,1758.15,244284.3372,FTX,2020-11-17 22:48:35
0,17565.0,17.2813,17.2813,303546.0345,303546.0345,FTXUS,2020-11-17 22:48:40
1,17567.0,0.01,0.01,175.67,175.67,FTX,2020-11-17 22:48:40
2,17568.0,0.0592,0.0692,1040.0256,1215.6956,FTX,2020-11-17 22:48:40
3,17569.0,0.1185,0.1877,2081.9265,3297.6221,FTX,2020-11-17 22:48:40
4,17569.5,1.0792,18.3605,18961.0044,322507.0389,FTXUS,2020-11-17 22:48:40
5,17571.0,9.8726,10.0603,173471.4546,176769.0767,FTX,2020-11-17 22:48:40
6,17571.5,0.1698,10.2301,2983.6407,179752.7174,FTX,2020-11-17 22:48:40
7,17572.0,0.3563,10.5864,6260.9036,186013.621,FTX,2020-11-17 22:48:40
8,17572.5,51.4396,69.8001,903922.371,1226429.4099,FTXUS,2020-11-17 22:48:40
9,17572.5,0.0594,10.6458,1043.8065,187057.4275,FTX,2020-11-17 22:48:40
10,17574.0,0.2816,10.9274,4948.8384,192006.2659,FTX,2020-11-17 22:48:40
11,17574.5,0.935,11.8624,16432.1575,208438.4234,FTX,2020-11-17 22:48:40
12,17575.0,0.1187,11.9811,2086.1525,210524.5759,FTX,2020-11-17 22:48:40
13,17576.5,0.1,12.0811,1757.65,212282.2259,FTX,2020-11-17 22:48:40
14,17577.0,0.3266,12.4077,5740.6482,218022.8741,FTX,2020-11-17 22:48:40
15,17577.5,0.0255,12.4332,448.22625,218471.10035,FTX,2020-11-17 22:48:40
16,17578.0,0.8533,13.2865,14999.3074,233470.40775,FTX,2020-11-17 22:48:40
17,17578.5,98.7555,168.5556,1735973.55675,2962402.96665,FTXUS,2020-11-17 22:48:40
18,17581.5,0.1999,13.4864,3514.54185,236984.9496,FTX,2020-11-17 22:48:40
19,17582.0,1.009,14.4954,17740.238,254725.1876,FTX,2020-11-17 22:48:40
0,17565.0,17.2813,17.2813,303546.0345,303546.0345,FTXUS,2020-11-17 22:48:41
1,17567.0,0.01,0.01,175.67,175.67,FTX,2020-11-17 22:48:41
2,17567.5,0.1423,0.1523,2499.85525,2675.52525,FTX,2020-11-17 22:48:41
3,17568.0,0.0592,0.2115,1040.0256,3715.55085,FTX,2020-11-17 22:48:41
4,17568.5,0.4267,0.6382,7496.47895,11212.0298,FTX,2020-11-17 22:48:41
5,17569.0,0.1185,0.7567,2081.9265,13293.9563,FTX,2020-11-17 22:48:41
6,17569.5,1.0792,18.3605,18961.0044,322507.0389,FTXUS,2020-11-17 22:48:41
7,17570.5,0.1,0.8567,1757.05,15051.0063,FTX,2020-11-17 22:48:41
8,17571.0,9.446,10.3027,165975.666,181026.6723,FTX,2020-11-17 22:48:41
9,17571.5,0.1698,10.4725,2983.6407,184010.313,FTX,2020-11-17 22:48:41
10,17572.0,0.3563,10.8288,6260.9036,190271.2166,FTX,2020-11-17 22:48:41
11,17572.5,51.4396,69.8001,903922.371,1226429.4099,FTXUS,2020-11-17 22:48:41
12,17572.5,0.0594,10.8882,1043.8065,191315.0231,FTX,2020-11-17 22:48:41
13,17574.0,0.2816,11.1698,4948.8384,196263.8615,FTX,2020-11-17 22:48:41
14,17574.5,0.935,12.1048,16432.1575,212696.019,FTX,2020-11-17 22:48:41
15,17575.0,0.1187,12.2235,2086.1525,214782.1715,FTX,2020-11-17 22:48:41
16,17576.5,0.0255,12.249,448.20075,215230.37225,FTX,2020-11-17 22:48:41
17,17577.0,0.3266,12.5756,5740.6482,220971.02045,FTX,2020-11-17 22:48:41
18,17578.0,0.8533,13.4289,14999.3074,235970.32785,FTX,2020-11-17 22:48:41
19,17578.5,98.7555,168.5556,1735973.55675,2962402.96665,FTXUS,2020-11-17 22:48:41
0,17567.0,0.01,0.01,175.67,175.67,FTX,2020-11-17 22:48:45
1,17568.0,0.1422,0.1522,2498.1696,2673.8396,FTX,2020-11-17 22:48:45
2,17569.0,0.5451,0.6973,9576.8619,12250.7015,FTX,2020-11-17 22:48:45
3,17569.5,1.0792,1.0792,18961.0044,18961.0044,FTXUS,2020-11-17 22:48:45
4,17570.0,0.0592,0.7565,1040.144,13290.8455,FTX,2020-11-17 22:48:45
5,17571.0,9.4163,10.1728,165453.8073,178744.6528,FTX,2020-11-17 22:48:45
6,17571.5,0.1995,10.3723,3505.51425,182250.16705,FTX,2020-11-17 22:48:45
7,17572.0,0.2672,10.6395,4695.2384,186945.40545,FTX,2020-11-17 22:48:45
8,17572.5,51.4396,52.5188,903922.371,922883.3754,FTXUS,2020-11-17 22:48:45
9,17572.5,0.0594,10.6989,1043.8065,187989.21195,FTX,2020-11-17 22:48:45
10,17574.0,0.2816,10.9805,4948.8384,192938.05035,FTX,2020-11-17 22:48:45
11,17574.5,1.0241,12.0046,17998.04545,210936.0958,FTX,2020-11-17 22:48:45
12,17577.0,0.3521,12.3567,6188.8617,217124.9575,FTX,2020-11-17 22:48:45
13,17578.0,0.8533,13.21,14999.3074,232124.2649,FTX,2020-11-17 22:48:45
14,17578.5,98.7555,151.2743,1735973.55675,2658856.93215,FTXUS,2020-11-17 22:48:45
15,17580.0,0.01,13.22,175.8,232300.0649,FTX,2020-11-17 22:48:45
16,17582.0,1.009,14.229,17740.238,250040.3029,FTX,2020-11-17 22:48:45
17,17583.0,67.5786,218.8529,1188234.5238,3847091.45595,FTXUS,2020-11-17 22:48:45
18,17589.5,0.726,14.955,12769.977,262810.2799,FTX,2020-11-17 22:48:45
19,17595.5,106.7199,325.5728,1877790.00045,5724881.4564,FTXUS,2020-11-17 22:48:45
0,17567.5,13.1118,13.1118,230341.5465,230341.5465,FTXUS,2020-11-17 22:48:50
1,17569.5,1.0792,14.191,18961.0044,249302.5509,FTXUS,2020-11-17 22:48:50
2,17570.0,0.2014,0.2014,3538.598,3538.598,FTX,2020-11-17 22:48:50
3,17571.0,9.4263,9.6277,165629.5173,169168.1153,FTX,2020-11-17 22:48:50
4,17571.5,0.1995,9.8272,3505.51425,172673.62955,FTX,2020-11-17 22:48:50
5,17572.0,0.4266,10.2538,7496.2152,180169.84475,FTX,2020-11-17 22:48:50
6,17572.5,51.4396,65.6306,903922.371,1153224.9219,FTXUS,2020-11-17 22:48:50
7,17573.0,0.1185,10.3723,2082.4005,182252.24525,FTX,2020-11-17 22:48:50
8,17573.5,0.2666,10.6389,4685.0951,186937.34035,FTX,2020-11-17 22:48:50
9,17574.0,0.2816,10.9205,4948.8384,191886.17875,FTX,2020-11-17 22:48:50
10,17574.5,1.0241,11.9446,17998.04545,209884.2242,FTX,2020-11-17 22:48:50
11,17575.0,0.0594,12.004,1043.955,210928.1792,FTX,2020-11-17 22:48:50
12,17575.5,0.1187,12.1227,2086.21185,213014.39105,FTX,2020-11-17 22:48:50
13,17577.0,0.3266,12.4493,5740.6482,218755.03925,FTX,2020-11-17 22:48:50
14,17578.0,0.8533,13.3026,14999.3074,233754.34665,FTX,2020-11-17 22:48:50
15,17578.5,98.7555,164.3861,1735973.55675,2889198.47865,FTXUS,2020-11-17 22:48:50
16,17581.0,0.0255,13.3281,448.3155,234202.66215,FTX,2020-11-17 22:48:50
17,17581.5,0.01,13.3381,175.815,234378.47715,FTX,2020-11-17 22:48:50
18,17582.0,1.009,14.3471,17740.238,252118.71515,FTX,2020-11-17 22:48:50
19,17583.0,67.5786,231.9647,1188234.5238,4077433.00245,FTXUS,2020-11-17 22:48:50
0,17567.5,13.1118,13.1118,230341.5465,230341.5465,FTXUS,2020-11-17 22:48:51
1,17569.5,1.0792,14.191,18961.0044,249302.5509,FTXUS,2020-11-17 22:48:51
2,17570.0,0.1522,0.1522,2674.154,2674.154,FTX,2020-11-17 22:48:51
3,17571.0,0.0592,0.2114,1040.2032,3714.3572,FTX,2020-11-17 22:48:51
4,17571.5,0.1698,0.3812,2983.6407,6697.9979,FTX,2020-11-17 22:48:51
5,17572.0,0.4266,0.8078,7496.2152,14194.2131,FTX,2020-11-17 22:48:51
6,17572.5,51.4396,65.6306,903922.371,1153224.9219,FTXUS,2020-11-17 22:48:51
7,17573.0,0.1185,0.9263,2082.4005,16276.6136,FTX,2020-11-17 22:48:51
8,17573.5,9.1418,10.0681,160653.4223,176930.0359,FTX,2020-11-17 22:48:51
9,17574.0,0.3113,10.3794,5470.7862,182400.8221,FTX,2020-11-17 22:48:51
10,17574.5,1.0241,11.4035,17998.04545,200398.86755,FTX,2020-11-17 22:48:51
11,17575.0,0.0594,11.4629,1043.955,201442.82255,FTX,2020-11-17 22:48:51
12,17575.5,0.1187,11.5816,2086.21185,203529.0344,FTX,2020-11-17 22:48:51
13,17577.0,0.3266,11.9082,5740.6482,209269.6826,FTX,2020-11-17 22:48:51
14,17578.0,0.8533,12.7615,14999.3074,224268.99,FTX,2020-11-17 22:48:51
15,17578.5,98.7555,164.3861,1735973.55675,2889198.47865,FTXUS,2020-11-17 22:48:51
16,17581.5,0.0255,12.787,448.32825,224717.31825,FTX,2020-11-17 22:48:51
17,17582.0,1.019,13.806,17916.058,242633.37625,FTX,2020-11-17 22:48:51
18,17583.0,67.5786,231.9647,1188234.5238,4077433.00245,FTXUS,2020-11-17 22:48:51
19,17589.5,0.726,14.532,12769.977,255403.35325,FTX,2020-11-17 22:48:51
0,17567.5,13.1118,13.1118,230341.5465,230341.5465,FTXUS,2020-11-17 22:48:55
1,17569.0,0.3099,0.3099,5444.6331,5444.6331,FTX,2020-11-17 22:48:55
2,17569.5,1.0792,14.191,18961.0044,249302.5509,FTXUS,2020-11-17 22:48:55
3,17569.5,0.4267,0.7366,7496.90565,12941.53875,FTX,2020-11-17 22:48:55
4,17570.0,0.1422,0.8788,2498.454,15439.99275,FTX,2020-11-17 22:48:55
5,17571.0,0.0592,0.938,1040.2032,16480.19595,FTX,2020-11-17 22:48:55
6,17571.5,0.1798,1.1178,3159.3557,19639.55165,FTX,2020-11-17 22:48:55
7,17572.5,51.4396,65.6306,903922.371,1153224.9219,FTXUS,2020-11-17 22:48:55
8,17573.0,0.1185,1.2363,2082.4005,21721.95215,FTX,2020-11-17 22:48:55
9,17573.5,9.1418,10.3781,160653.4223,182375.37445,FTX,2020-11-17 22:48:55
10,17574.0,0.3113,10.6894,5470.7862,187846.16065,FTX,2020-11-17 22:48:55
11,17574.5,1.0241,11.7135,17998.04545,205844.2061,FTX,2020-11-17 22:48:55
12,17575.0,0.0594,11.7729,1043.955,206888.1611,FTX,2020-11-17 22:48:55
13,17575.5,0.1187,11.8916,2086.21185,208974.37295,FTX,2020-11-17 22:48:55
14,17577.0,0.3266,12.2182,5740.6482,214715.02115,FTX,2020-11-17 22:48:55
15,17578.0,0.8533,13.0715,14999.3074,229714.32855,FTX,2020-11-17 22:48:55
16,17578.5,98.7555,164.3861,1735973.55675,2889198.47865,FTXUS,2020-11-17 22:48:55
17,17581.5,0.0255,13.097,448.32825,230162.6568,FTX,2020-11-17 22:48:55
18,17582.0,1.009,14.106,17740.238,247902.8948,FTX,2020-11-17 22:48:55
19,17583.0,67.5786,231.9647,1188234.5238,4077433.00245,FTXUS,2020-11-17 22:48:55
0,17567.5,13.1118,13.1118,230341.5465,230341.5465,FTXUS,2020-11-17 22:49:00
1,17569.0,0.01,0.01,175.69,175.69,FTX,2020-11-17 22:49:00
2,17569.5,1.0792,14.191,18961.0044,249302.5509,FTXUS,2020-11-17 22:49:00
3,17570.0,0.1422,0.1522,2498.454,2674.144,FTX,2020-11-17 22:49:00
4,17571.0,0.4444,0.5966,7808.5524,10482.6964,FTX,2020-11-17 22:49:00
5,17571.5,0.6064,1.203,10655.3576,21138.054,FTX,2020-11-17 22:49:00
6,17572.5,51.4396,65.6306,903922.371,1153224.9219,FTXUS,2020-11-17 22:49:00
7,17573.0,0.1999,1.4029,3512.8427,24650.8967,FTX,2020-11-17 22:49:00
8,17573.5,8.8752,10.2781,155968.3272,180619.2239,FTX,2020-11-17 22:49:00
9,17574.0,0.3113,10.5894,5470.7862,186090.0101,FTX,2020-11-17 22:49:00
10,17574.5,1.0241,11.6135,17998.04545,204088.05555,FTX,2020-11-17 22:49:00
11,17575.0,0.0594,11.6729,1043.955,205132.01055,FTX,2020-11-17 22:49:00
12,17575.5,0.1187,11.7916,2086.21185,207218.2224,FTX,2020-11-17 22:49:00
13,17577.0,0.3266,12.1182,5740.6482,212958.8706,FTX,2020-11-17 22:49:00
14,17578.0,0.8533,12.9715,14999.3074,227958.178,FTX,2020-11-17 22:49:00
15,17578.5,98.7555,164.3861,1735973.55675,2889198.47865,FTXUS,2020-11-17 22:49:00
16,17581.5,0.0255,12.997,448.32825,228406.50625,FTX,2020-11-17 22:49:00
17,17582.0,1.009,14.006,17740.238,246146.74425,FTX,2020-11-17 22:49:00
18,17583.0,67.5786,231.9647,1188234.5238,4077433.00245,FTXUS,2020-11-17 22:49:00
19,17589.5,0.726,14.732,12769.977,258916.72125,FTX,2020-11-17 22:49:00
0,17569.0,0.01,0.01,175.69,175.69,FTX,2020-11-17 22:49:06
1,17570.0,0.1422,0.1522,2498.454,2674.144,FTX,2020-11-17 22:49:06
2,17571.0,0.5013,0.6535,8808.3423,11482.4863,FTX,2020-11-17 22:49:06
3,17571.5,0.6064,1.2599,10655.3576,22137.8439,FTX,2020-11-17 22:49:06
4,17572.5,51.4396,51.4396,903922.371,903922.371,FTXUS,2020-11-17 22:49:06
5,17573.5,1.0025,52.4421,17617.43375,921539.80475,FTXUS,2020-11-17 22:49:06
6,17573.5,8.8752,10.1351,155968.3272,178106.1711,FTX,2020-11-17 22:49:06
7,17574.0,0.3113,10.4464,5470.7862,183576.9573,FTX,2020-11-17 22:49:06
8,17574.5,1.0241,11.4705,17998.04545,201575.00275,FTX,2020-11-17 22:49:06
9,17575.0,0.0594,11.5299,1043.955,202618.95775,FTX,2020-11-17 22:49:06
10,17577.0,0.4453,11.9752,7827.0381,210445.99585,FTX,2020-11-17 22:49:06
11,17578.0,0.8533,12.8285,14999.3074,225445.30325,FTX,2020-11-17 22:49:06
12,17578.5,98.7555,151.1976,1735973.55675,2657513.3615,FTXUS,2020-11-17 22:49:06
13,17580.5,0.0255,12.854,448.30275,225893.606,FTX,2020-11-17 22:49:06
14,17581.0,0.1999,13.0539,3514.4419,229408.0479,FTX,2020-11-17 22:49:06
15,17582.0,1.009,14.0629,17740.238,247148.2859,FTX,2020-11-17 22:49:06
16,17583.0,67.5786,218.7762,1188234.5238,3845747.8853,FTXUS,2020-11-17 22:49:06
17,17589.5,0.726,14.7889,12769.977,259918.2629,FTX,2020-11-17 22:49:06
18,17595.5,106.7199,325.4961,1877790.00045,5723537.88575,FTXUS,2020-11-17 22:49:06
19,17597.5,132.6209,458.117,2333796.28775,8057334.1735,FTXUS,2020-11-17 22:49:06
0,17569.0,0.01,0.01,175.69,175.69,FTX,2020-11-17 22:49:10
1,17570.0,0.1422,0.1522,2498.454,2674.144,FTX,2020-11-17 22:49:10
2,17570.0,19.4603,19.4603,341917.471,341917.471,FTXUS,2020-11-17 22:49:10
3,17571.0,0.5013,0.6535,8808.3423,11482.4863,FTX,2020-11-17 22:49:10
4,17571.5,0.5964,1.2499,10479.6426,21962.1289,FTX,2020-11-17 22:49:10
5,17572.5,51.4396,70.8999,903922.371,1245839.842,FTXUS,2020-11-17 22:49:10
6,17573.5,8.8752,10.1251,155968.3272,177930.4561,FTX,2020-11-17 22:49:10
7,17573.5,1.0025,71.9024,17617.43375,1263457.27575,FTXUS,2020-11-17 22:49:10
8,17574.0,0.3113,10.4364,5470.7862,183401.2423,FTX,2020-11-17 22:49:10
9,17574.5,1.0241,11.4605,17998.04545,201399.28775,FTX,2020-11-17 22:49:10
10,17575.0,0.0594,11.5199,1043.955,202443.24275,FTX,2020-11-17 22:49:10
11,17577.0,0.4453,11.9652,7827.0381,210270.28085,FTX,2020-11-17 22:49:10
12,17578.5,98.7555,170.6579,1735973.55675,2999430.8325,FTXUS,2020-11-17 22:49:10
13,17580.0,0.1999,12.1651,3514.242,213784.52285,FTX,2020-11-17 22:49:10
14,17581.0,0.1,12.2651,1758.1,215542.62285,FTX,2020-11-17 22:49:10
15,17581.5,0.0255,12.2906,448.32825,215990.9511,FTX,2020-11-17 22:49:10
16,17582.0,1.009,13.2996,17740.238,233731.1891,FTX,2020-11-17 22:49:10
17,17583.0,0.8532,14.1528,15001.8156,248733.0047,FTX,2020-11-17 22:49:10
18,17583.0,67.5786,238.2365,1188234.5238,4187665.3563,FTXUS,2020-11-17 22:49:10
19,17589.5,0.726,14.8788,12769.977,261502.9817,FTX,2020-11-17 22:49:10
0,17570.0,19.4603,19.4603,341917.471,341917.471,FTXUS,2020-11-17 22:49:10
1,17571.0,0.0692,0.0692,1215.9132,1215.9132,FTX,2020-11-17 22:49:10
2,17572.5,51.4396,70.8999,903922.371,1245839.842,FTXUS,2020-11-17 22:49:10
3,17572.5,0.1,0.1692,1757.25,2973.1632,FTX,2020-11-17 22:49:10
4,17573.0,0.2608,0.43,4583.0384,7556.2016,FTX,2020-11-17 22:49:10
5,17573.5,1.0025,71.9024,17617.43375,1263457.27575,FTXUS,2020-11-17 22:49:10
6,17573.5,9.152,9.582,160832.672,168388.8736,FTX,2020-11-17 22:49:10
7,17574.0,0.3113,9.8933,5470.7862,173859.6598,FTX,2020-11-17 22:49:10
8,17574.5,0.935,10.8283,16432.1575,190291.8173,FTX,2020-11-17 22:49:10
9,17575.5,0.5638,11.3921,9909.0669,200200.8842,FTX,2020-11-17 22:49:10
10,17577.0,0.3266,11.7187,5740.6482,205941.5324,FTX,2020-11-17 22:49:10
11,17577.5,0.0891,11.8078,1566.15525,207507.68765,FTX,2020-11-17 22:49:10
12,17578.5,98.7555,170.6579,1735973.55675,2999430.8325,FTXUS,2020-11-17 22:49:10
13,17578.5,0.0594,11.8672,1044.1629,208551.85055,FTX,2020-11-17 22:49:10
14,17580.0,0.1187,11.9859,2086.746,210638.59655,FTX,2020-11-17 22:49:10
15,17581.5,0.0255,12.0114,448.32825,211086.9248,FTX,2020-11-17 22:49:10
16,17582.0,1.009,13.0204,17740.238,228827.1628,FTX,2020-11-17 22:49:10
17,17583.0,67.5786,238.2365,1188234.5238,4187665.3563,FTXUS,2020-11-17 22:49:10
18,17583.0,0.8532,13.8736,15001.8156,243828.9784,FTX,2020-11-17 22:49:10
19,17589.5,0.726,14.5996,12769.977,256598.9554,FTX,2020-11-17 22:49:10
0,17570.0,19.4603,19.4603,341917.471,341917.471,FTXUS,2020-11-17 22:49:16
1,17571.0,0.1692,0.1692,2973.0132,2973.0132,FTX,2020-11-17 22:49:16
2,17572.5,51.4396,70.8999,903922.371,1245839.842,FTXUS,2020-11-17 22:49:16
3,17572.5,0.2099,0.3791,3688.46775,6661.48095,FTX,2020-11-17 22:49:16
4,17573.0,0.2608,0.6399,4583.0384,11244.51935,FTX,2020-11-17 22:49:16
5,17573.5,1.0025,71.9024,17617.43375,1263457.27575,FTXUS,2020-11-17 22:49:16
6,17573.5,0.2668,0.9067,4688.6098,15933.12915,FTX,2020-11-17 22:49:16
7,17574.5,0.935,1.8417,16432.1575,32365.28665,FTX,2020-11-17 22:49:16
8,17575.5,0.5638,2.4055,9909.0669,42274.35355,FTX,2020-11-17 22:49:16
9,17576.0,10.0116,12.4171,175963.8816,218238.23515,FTX,2020-11-17 22:49:16
10,17576.5,0.0594,12.4765,1044.0441,219282.27925,FTX,2020-11-17 22:49:16
11,17577.5,0.1188,12.5953,2088.207,221370.48625,FTX,2020-11-17 22:49:16
12,17578.5,98.7555,170.6579,1735973.55675,2999430.8325,FTXUS,2020-11-17 22:49:16
13,17580.0,0.1187,12.714,2086.746,223457.23225,FTX,2020-11-17 22:49:16
14,17580.5,0.3265,13.0405,5740.03325,229197.2655,FTX,2020-11-17 22:49:16
15,17581.5,0.0255,13.066,448.32825,229645.59375,FTX,2020-11-17 22:49:16
16,17582.0,1.009,14.075,17740.238,247385.83175,FTX,2020-11-17 22:49:16
17,17583.0,67.5786,238.2365,1188234.5238,4187665.3563,FTXUS,2020-11-17 22:49:16
18,17583.0,0.8532,14.9282,15001.8156,262387.64735,FTX,2020-11-17 22:49:16
19,17589.5,0.726,15.6542,12769.977,275157.62435,FTX,2020-11-17 22:49:16
0,17570.0,19.4603,19.4603,341917.471,341917.471,FTXUS,2020-11-17 22:49:16
1,17571.0,0.1692,0.1692,2973.0132,2973.0132,FTX,2020-11-17 22:49:16
2,17572.5,0.2099,0.3791,3688.46775,6661.48095,FTX,2020-11-17 22:49:16
3,17572.5,51.4396,70.8999,903922.371,1245839.842,FTXUS,2020-11-17 22:49:16
4,17573.0,0.2608,0.6399,4583.0384,11244.51935,FTX,2020-11-17 22:49:16
5,17573.5,0.2668,0.9067,4688.6098,15933.12915,FTX,2020-11-17 22:49:16
6,17574.0,1.043,71.9429,18329.682,1264169.524,FTXUS,2020-11-17 22:49:16
7,17574.5,0.935,1.8417,16432.1575,32365.28665,FTX,2020-11-17 22:49:16
8,17575.5,0.5638,2.4055,9909.0669,42274.35355,FTX,2020-11-17 22:49:16
9,17576.0,10.0116,12.4171,175963.8816,218238.23515,FTX,2020-11-17 22:49:16
10,17576.5,0.0594,12.4765,1044.0441,219282.27925,FTX,2020-11-17 22:49:16
11,17577.5,0.1188,12.5953,2088.207,221370.48625,FTX,2020-11-17 22:49:16
12,17578.5,98.7555,170.6984,1735973.55675,3000143.08075,FTXUS,2020-11-17 22:49:16
13,17580.0,0.1187,12.714,2086.746,223457.23225,FTX,2020-11-17 22:49:16
14,17580.5,0.3265,13.0405,5740.03325,229197.2655,FTX,2020-11-17 22:49:16
15,17581.5,0.0255,13.066,448.32825,229645.59375,FTX,2020-11-17 22:49:16
16,17582.0,1.009,14.075,17740.238,247385.83175,FTX,2020-11-17 22:49:16
17,17583.0,0.8532,14.9282,15001.8156,262387.64735,FTX,2020-11-17 22:49:16
18,17583.0,67.5786,238.277,1188234.5238,4188377.60455,FTXUS,2020-11-17 22:49:16
19,17589.5,0.726,15.6542,12769.977,275157.62435,FTX,2020-11-17 22:49:16
0,17571.0,0.0692,0.0692,1215.9132,1215.9132,FTX,2020-11-17 22:49:20
1,17572.5,66.1198,66.1198,1161890.1855,1161890.1855,FTXUS,2020-11-17 22:49:20
2,17573.0,0.2608,0.33,4583.0384,5798.9516,FTX,2020-11-17 22:49:20
3,17575.5,0.5935,0.9235,10431.05925,16230.01085,FTX,2020-11-17 22:49:20
4,17576.0,10.0116,10.9351,175963.8816,192193.89245,FTX,2020-11-17 22:49:20
5,17576.5,0.0594,10.9945,1044.0441,193237.93655,FTX,2020-11-17 22:49:20
6,17577.5,0.0891,11.0836,1566.15525,194804.0918,FTX,2020-11-17 22:49:20
7,17578.0,0.8819,67.0017,15502.0382,1177392.2237,FTXUS,2020-11-17 22:49:20
8,17578.5,98.7555,165.7572,1735973.55675,2913365.78045,FTXUS,2020-11-17 22:49:20
9,17579.5,0.5671,11.6507,9969.33445,204773.42625,FTX,2020-11-17 22:49:20
10,17580.0,0.4452,12.0959,7826.616,212600.04225,FTX,2020-11-17 22:49:20
11,17582.0,1.009,13.1049,17740.238,230340.28025,FTX,2020-11-17 22:49:20
12,17582.5,0.0255,13.1304,448.35375,230788.634,FTX,2020-11-17 22:49:20
13,17583.0,67.5786,233.3358,1188234.5238,4101600.30425,FTXUS,2020-11-17 22:49:20
14,17583.0,0.8532,13.9836,15001.8156,245790.4496,FTX,2020-11-17 22:49:20
15,17589.5,0.726,14.7096,12769.977,258560.4266,FTX,2020-11-17 22:49:20
16,17595.5,106.7199,340.0557,1877790.00045,5979390.3047,FTXUS,2020-11-17 22:49:20
17,17597.5,132.6209,472.6766,2333796.28775,8313186.59245,FTXUS,2020-11-17 22:49:20
18,17601.0,13.3266,28.0362,234561.4866,493121.9132,FTX,2020-11-17 22:49:20
19,17601.5,104.2117,576.8883,1834282.23755,10147468.83,FTXUS,2020-11-17 22:49:20
0,17572.5,23.7157,23.7157,416744.13825,416744.13825,FTX,2020-11-17 22:49:26
1,17572.5,66.1198,66.1198,1161890.1855,1161890.1855,FTXUS,2020-11-17 22:49:26
2,17573.5,0.0594,23.7751,1043.8659,417788.00415,FTX,2020-11-17 22:49:26
3,17573.5,0.9258,67.0456,16269.5463,1178159.7318,FTXUS,2020-11-17 22:49:26
4,17574.0,0.1999,23.975,3513.0426,421301.04675,FTX,2020-11-17 22:49:26
5,17574.5,0.8472,24.8222,14889.1164,436190.16315,FTX,2020-11-17 22:49:26
6,17575.0,0.1187,24.9409,2086.1525,438276.31565,FTX,2020-11-17 22:49:26
7,17575.5,0.5638,25.5047,9909.0669,448185.38255,FTX,2020-11-17 22:49:26
8,17576.0,10.0116,35.5163,175963.8816,624149.26415,FTX,2020-11-17 22:49:26
9,17578.0,0.089,35.6053,1564.442,625713.70615,FTX,2020-11-17 22:49:26
10,17578.5,98.7555,165.8011,1735973.55675,2914133.28855,FTXUS,2020-11-17 22:49:26
11,17579.5,0.2672,35.8725,4697.2424,630410.94855,FTX,2020-11-17 22:49:26
12,17580.0,0.2078,36.0803,3653.124,634064.07255,FTX,2020-11-17 22:49:26
13,17581.0,0.0255,36.1058,448.3155,634512.38805,FTX,2020-11-17 22:49:26
14,17581.5,0.1848,36.2906,3249.0612,637761.44925,FTX,2020-11-17 22:49:26
15,17582.0,1.3355,37.6261,23480.761,661242.21025,FTX,2020-11-17 22:49:26
16,17583.0,67.5786,233.3797,1188234.5238,4102367.81235,FTXUS,2020-11-17 22:49:26
17,17589.0,0.853,38.4791,15003.417,676245.62725,FTX,2020-11-17 22:49:26
18,17589.5,0.726,39.2051,12769.977,689015.60425,FTX,2020-11-17 22:49:26
19,17595.5,106.7199,340.0996,1877790.00045,5980157.8128,FTXUS,2020-11-17 22:49:26
0,17571.0,0.11,0.11,1932.81,1932.81,FTX,2020-11-17 22:49:26
1,17572.5,66.1198,66.1198,1161890.1855,1161890.1855,FTXUS,2020-11-17 22:49:26
2,17573.0,0.01,0.12,175.73,2108.54,FTX,2020-11-17 22:49:26
3,17573.5,0.9258,67.0456,16269.5463,1178159.7318,FTXUS,2020-11-17 22:49:26
4,17573.5,0.0594,0.1794,1043.8659,3152.4059,FTX,2020-11-17 22:49:26
5,17574.5,0.8472,1.0266,14889.1164,18041.5223,FTX,2020-11-17 22:49:26
6,17575.0,0.1187,1.1453,2086.1525,20127.6748,FTX,2020-11-17 22:49:26
7,17575.5,0.5638,1.7091,9909.0669,30036.7417,FTX,2020-11-17 22:49:26
8,17576.0,10.0116,11.7207,175963.8816,206000.6233,FTX,2020-11-17 22:49:26
9,17578.0,0.089,11.8097,1564.442,207565.0653,FTX,2020-11-17 22:49:26
10,17578.5,98.7555,165.8011,1735973.55675,2914133.28855,FTXUS,2020-11-17 22:49:26
11,17578.5,0.2078,12.0175,3652.8123,211217.8776,FTX,2020-11-17 22:49:26
12,17579.5,0.2672,12.2847,4697.2424,215915.12,FTX,2020-11-17 22:49:26
13,17581.0,0.0255,12.3102,448.3155,216363.4355,FTX,2020-11-17 22:49:26
14,17581.5,0.1848,12.495,3249.0612,219612.4967,FTX,2020-11-17 22:49:26
15,17582.0,1.3355,13.8305,23480.761,243093.2577,FTX,2020-11-17 22:49:26
16,17583.0,67.5786,233.3797,1188234.5238,4102367.81235,FTXUS,2020-11-17 22:49:26
17,17589.0,0.853,14.6835,15003.417,258096.6747,FTX,2020-11-17 22:49:26
